"altersklasse_covid19","nachweismethode","geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","anteil_pos","anteil_pos_diff","anteil_pos_all","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"Unbekannt","all","OW",202117,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","SG",202117,0,0,NA,205,NA,NA,0.5,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","SH",202117,0,0,NA,12,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","SO",202117,0,0,NA,14,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","SZ",202117,1,0,1,36,0,NA,5.6,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","TG",202117,0,0,NA,231,NA,NA,1.7,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","TI",202117,0,0,NA,62,NA,NA,8.1,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",-3,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","UR",202117,1,0,1,8,0,NA,25,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","VD",202117,4,0,4,149,0,NA,11.4,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",4,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","VS",202117,1,0,1,17,0,0,0,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",-1,NA,-50,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","ZG",202117,0,0,NA,25,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"Unbekannt","all","ZH",202117,5,0,5,301,0,0,3.7,0,0,NA,NA,NA,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-17",-4,NA,-44.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","all","AG",202118,420,53,367,16097,12.6,2.3,6.8,0.039,3.9,71486,587.53,22517.7,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",70,97.92,20,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","AI",202118,3,0,3,89,0,0,7.9,0.004,0.4,1763,170.16,5048.21,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",2,113.44,200,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","AR",202118,38,3,35,475,7.9,7.9,6.3,0.052,5.2,5944,639.3,7991.25,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",32,538.36,533.3,4.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","BE",202118,778,41,737,20406,5.3,-1.7,5.1,0.049,4.9,101287,768.11,20146.71,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",153,151.05,24.5,0.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","BL",202118,613,50,563,11573,8.2,1.7,5.3,0.097,9.7,27527,2226.9,42042.36,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-174,-632.11,-22.1,-1.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","BS",202118,868,44,824,13216,5.1,0.8,4.3,0.134,13.4,18565,4675.46,71187.72,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-137,-737.95,-13.6,-2.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","FL",202118,24,0,24,1336,0,-4.5,5.5,0.017,1.7,4056,591.72,32938.86,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-42,-1035.5,-63.6,-2.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","FR",202118,236,30,206,5186,12.7,-1,6.9,0.039,3.9,35588,663.14,14572.33,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",68,191.07,40.5,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","GE",202118,1341,119,1222,19264,8.9,-2.7,7.6,0.081,8.1,52912,2534.4,36407.62,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",473,893.94,54.5,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","GL",202118,15,0,15,336,0,-46.2,6,0.018,1.8,3943,380.42,8521.43,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",2,50.72,15.4,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","GR",202118,117,5,112,6166,4.3,-4.3,5.5,0.024,2.4,17435,671.06,35365.64,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-128,-734.16,-52.2,-1.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","JU",202118,18,4,14,1071,22.2,17.4,4.8,0.017,1.7,7259,247.97,14754.1,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-3,-41.33,-14.3,-0.0999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","LU",202118,282,42,240,6773,14.9,1.7,6.6,0.052,5.2,43077,654.64,15723.01,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",115,266.96,68.9,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","NE",202118,593,31,562,5947,5.2,-2.2,5,0.123,12.3,17682,3353.69,33633.07,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",391,2211.29,193.6,7.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","NW",202118,59,8,51,569,13.6,-6.4,10,0.086,8.6,3889,1517.1,14631.01,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",39,1002.83,195,5.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","OW",202118,17,2,15,472,11.8,-21.5,7.4,0.026,2.6,3806,446.66,12401.47,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",8,210.19,88.9,1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","SG",202118,160,20,140,5595,12.5,-6.6,8,0.022,2.2,52827,302.88,10591.17,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",45,85.19,39.1,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","SH",202118,19,2,17,1049,10.5,6.7,8.4,0.015,1.5,7782,244.15,13479.83,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-7,-89.95,-26.9,-0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","SO",202118,479,40,439,7047,8.4,3.4,6.2,0.089,8.9,26649,1797.44,26443.77,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",219,821.79,84.2,3.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","SZ",202118,120,13,107,3075,10.8,5.3,7.4,0.039,3.9,15589,769.77,19725.45,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-100,-641.48,-45.5,-2.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","TG",202118,210,12,198,3860,5.7,-5.7,7.4,0.046,4.6,29232,718.39,13204.71,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",25,85.52,13.5,0.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","TI",202118,450,32,418,8282,7.1,2.7,6.7,0.058,5.8,29500,1525.42,28074.58,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",18,61.01,4.2,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","UR",202118,26,6,20,610,23.1,8.2,15.6,0.012,1.2,3563,729.72,17120.4,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-48,-1347.18,-64.9,-0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","VD",202118,672,64,608,18317,9.5,1.2,5.4,0.031,3.1,86781,774.36,21107.15,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",71,81.81,11.8,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","VS",202118,763,46,717,9135,6,1.7,7.8,0.098,9.8,33397,2284.64,27352.76,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-42,-125.76,-5.2,0.200000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","ZG",202118,52,4,48,2280,7.7,-5.8,9.3,0.017,1.7,13206,393.76,17264.88,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-22,-166.59,-29.7,-0.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","all","ZH",202118,941,64,877,52426,6.8,1.8,5.4,0.031,3.1,162354,579.6,32291.17,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-1095,-674.45,-53.8,-2.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","AG",202118,1040,122,918,49590,11.7,-5.3,10,0.096,9.6,67323,1544.79,73659.82,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",129,191.61,14.2,1.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","AI",202118,308,8,300,2395,2.6,-0.3,3.5,0.462,46.2,1642,18757.61,145858.71,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",170,10353.23,123.2,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","AR",202118,90,10,80,3675,11.1,3.3,9.2,0.124,12.4,5254,1712.98,69946.71,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",26,494.86,40.6,2.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","BE",202118,1358,167,1191,74670,12.3,-0.699999999999999,8.6,0.085,8.5,96454,1407.93,77415.14,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-38,-39.39,-2.7,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","BL",202118,865,49,816,27572,5.7,-1.9,7.1,0.136,13.6,27931,3096.92,98714.69,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-393,-1407.04,-31.2,-4.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","BS",202118,771,55,716,17955,7.1,1.5,7.1,0.119,11.9,15404,5005.19,116560.63,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",106,688.13,15.9,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","FL",202118,100,6,94,4429,6,1.3,6.7,0.071,7.1,3920,2551.02,112984.69,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-6,-153.06,-5.7,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","FR",202118,568,53,515,22509,9.3,-5.1,12.5,0.093,9.3,35792,1586.95,62888.35,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",132,368.8,30.3,1.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","GE",202118,1600,173,1427,51057,10.8,-2.8,11.7,0.097,9.7,53165,3009.5,96034.99,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",278,522.9,21,1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","GL",202118,79,7,72,2619,8.9,-12,10.8,0.095,9.5,3848,2053.01,68061.33,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-36,-935.56,-31.3,-2.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","GR",202118,701,44,657,23300,6.3,0.8,5.8,0.146,14.6,17946,3906.16,129833.95,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",61,339.91,9.5,3.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","JU",202118,102,13,89,5031,12.7,-3.5,12.3,0.095,9.5,8058,1265.82,62434.85,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-3,-37.23,-2.9,0.300000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","LU",202118,538,95,443,24804,17.7,-1,11,0.099,9.9,40737,1320.67,60888.14,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",13,31.92,2.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","NE",202118,574,44,530,15210,7.7,-0.2,10.7,0.119,11.9,19307,2973.01,78779.72,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-30,-155.39,-5,-3.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","NW",202118,60,12,48,2437,20,7.8,10.1,0.087,8.7,3909,1534.92,62343.31,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",11,281.4,22.4,0.0999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","OW",202118,52,4,48,2014,7.7,-12.3,10.4,0.08,8,3784,1374.21,53224.1,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",27,713.53,108,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","SG",202118,624,98,526,33774,15.7,-3.8,11.7,0.086,8.6,51757,1205.63,65254.94,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-18,-34.78,-2.8,-0.300000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","SH",202118,125,17,108,5371,13.6,3,9.4,0.1,10,7621,1640.2,70476.32,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",21,275.55,20.2,1.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","SO",202118,899,60,839,22752,6.7,-0.2,8.2,0.166,16.6,25703,3497.65,88518.85,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",280,1089.37,45.2,3.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","SZ",202118,285,35,250,10998,12.3,4.4,9.3,0.094,9.4,15355,1856.07,71624.88,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-185,-1204.82,-39.4,-4.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","TG",202118,448,45,403,17543,10,0,10,0.098,9.8,27381,1636.17,64069.98,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",47,171.65,11.7,1.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","TI",202118,756,98,658,28476,13,6.7,9.7,0.097,9.7,33625,2248.33,84686.99,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",109,324.17,16.8,1.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","UR",202118,202,18,184,4668,8.9,5.3,8.9,0.094,9.4,3794,5324.2,123036.37,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-951,-25065.89,-82.5,-18.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","VD",202118,1843,232,1611,78374,12.6,1.9,10.3,0.086,8.6,89543,2058.23,87526.66,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",176,196.55,10.6,0.299999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","VS",202118,1050,100,950,29574,9.5,2.1,11.7,0.134,13.4,34386,3053.57,86005.93,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-185,-538.01,-15,-1.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","ZG",202118,495,26,469,29282,5.3,-3.7,3.4,0.16,16,12695,3899.17,230657.74,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",283,2229.22,133.5,8.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","all","ZH",202118,1823,174,1649,131720,9.5,2.3,9.1,0.061,6.1,141741,1286.15,92930.06,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-2045,-1442.77,-52.9,-4.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","AG",202118,1710,156,1554,80579,9.1,0.0999999999999996,10,0.158,15.8,81244,2104.77,99181.48,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-139,-171.09,-7.5,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","AI",202118,55,0,55,1898,0,-13,10.9,0.082,8.2,2104,2614.07,90209.13,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",1,47.53,1.9,-3.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","AR",202118,119,7,112,5693,5.9,-3.9,10.1,0.164,16.4,6318,1883.51,90107.63,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",17,269.08,16.7,0.400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","BE",202118,2623,190,2433,126586,7.2,-0.2,8.8,0.164,16.4,119810,2189.3,105655.62,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-184,-153.58,-6.6,-1.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","BL",202118,729,59,670,35445,8.1,-2.3,7.8,0.115,11.5,30548,2386.41,116030.51,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-92,-301.16,-11.2,-0.100000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","BS",202118,821,39,782,32356,4.8,-3.5,7.2,0.126,12.6,23685,3466.33,136609.67,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",18,76,2.2,0.0999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","FL",202118,166,7,159,5962,4.2,-3.2,8.3,0.118,11.8,4509,3681.53,132224.44,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-49,-1086.71,-22.8,-1.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","FR",202118,1160,48,1112,43671,4.1,-4.9,13.8,0.191,19.1,42682,2717.77,102317.14,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",197,461.55,20.5,1.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","GE",202118,2065,137,1928,90159,6.6,-2,11.6,0.125,12.5,65068,3173.6,138561.2,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-185,-284.32,-8.2,-2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","GL",202118,123,8,115,4618,6.5,-2.3,11.1,0.147,14.7,4836,2543.42,95492.14,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-37,-765.1,-23.1,-2.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","GR",202118,655,42,613,44713,6.4,2,5.2,0.136,13.6,22953,2853.66,194802.42,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-78,-339.82,-10.6,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","JU",202118,179,32,147,8560,17.9,5.2,14,0.166,16.6,9124,1961.86,93818.5,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-34,-372.64,-16,-2.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","LU",202118,916,88,828,48138,9.6,-2.8,11.5,0.169,16.9,54054,1694.6,89055.39,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-121,-223.85,-11.7,-2.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","NE",202118,655,35,620,23395,5.3,-3.9,12.6,0.136,13.6,22089,2965.28,105912.45,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",46,208.25,7.6,-1.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","NW",202118,89,12,77,4175,13.5,-2.6,10.5,0.129,12.9,4884,1822.28,85483.21,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-4,-81.9,-4.3,-3.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","OW",202118,91,7,84,3583,7.7,-5.5,11.4,0.14,14,4413,2062.09,81191.93,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",0,0,0,-0.599999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","SG",202118,1302,131,1171,63294,10.1,0.699999999999999,11.6,0.18,18,66380,1961.43,95351.01,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-6,-9.04,-0.5,-0.0999999999999979,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","SH",202118,187,13,174,9621,7,0.9,8.8,0.15,15,9517,1964.9,101092.78,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",7,73.55,3.9,0.600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","SO",202118,805,64,741,33153,8,0.0999999999999996,9.4,0.149,14.9,32516,2475.7,101959.04,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",25,76.88,3.2,-1.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","SZ",202118,351,33,318,17396,9.4,0.700000000000001,10.8,0.115,11.5,18585,1888.62,93602.37,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-39,-209.85,-10,0.299999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","TG",202118,725,65,660,31111,9,-1.1,9.9,0.158,15.8,33911,2137.95,91743.09,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-85,-250.66,-10.5,-1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","TI",202118,909,48,861,41866,5.3,-1.3,10.8,0.117,11.7,37195,2443.88,112558.14,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-180,-483.93,-16.5,-1.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","UR",202118,316,21,295,5443,6.6,-0.4,9.9,0.147,14.7,4458,7088.38,122095.11,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-213,-4777.93,-40.3,1.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","VD",202118,3360,192,3168,141163,5.7,-1.6,10.9,0.157,15.7,105425,3187.1,133898.98,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",9,8.54,0.3,-0.900000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","VS",202118,1097,71,1026,48729,6.5,-1.4,12.3,0.14,14,42868,2559.02,113672.2,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-209,-487.54,-16,-1.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","ZG",202118,446,17,429,16788,3.8,-2.4,8.4,0.145,14.5,13426,3321.91,125040.97,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",40,297.93,9.9,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"20 - 29","all","ZH",202118,4907,278,4629,226561,5.7,-1.1,8.7,0.163,16.3,187257,2620.46,120989.34,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",-442,-236.04,-8.3,1.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","all","AG",202118,2026,145,1881,83355,7.2,-1.2,9.6,0.187,18.7,97368,2080.77,85608.21,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",58,59.57,2.9,0.300000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","all","AI",202118,62,3,59,1590,4.8,-14.3,11.4,0.093,9.3,2008,3087.65,79183.27,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",15,747.01,31.9,-0.699999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"30 - 39","all","AR",202118,110,9,101,5186,8.2,-4.4,11,0.151,15.1,7132,1542.34,72714.53,"COVID19Test","altersklasse_covid19","2021-05-20_07-49-25","isoweek","2021-18",15,210.32,15.8,0.200000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
