"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","timeframe_phase3","sumTotal_Phase3","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","anteil_pos_phase3","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsumTotal_Phase3","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-07-02,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-03,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-04,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-05,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-06,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-07,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-08,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-09,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-10,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-11,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-12,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-13,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-14,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-15,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-16,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-17,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-18,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-19,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-20,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-21,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-22,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-23,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-24,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-25,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-26,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-27,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-28,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-29,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-30,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-07-31,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-01,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-02,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-03,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-04,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-05,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-06,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-07,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-08,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-09,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-10,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-11,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-12,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-13,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-14,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-15,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-16,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-17,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-18,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-19,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-20,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-21,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-22,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-23,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-24,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-25,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-26,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-27,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-28,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-29,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-30,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-08-31,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-01,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-02,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-03,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-04,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-05,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-06,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-07,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-08,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-09,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-10,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
2020-09-11,NA,NA,NA,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,0,NA,NA,NA,NA,NA,NA,TRUE,14.3,1.5,2.1,14.3,14.3,3.9,289468,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,167,"COVID19Tests","2021-05-20_07-49-25","day","Antigen_Schnelltest","BL"
